original_index,entrez_id,Grupo_Metabolico
1565,10216,Metabólico No Clasificado (Otros)
4811,10216,Metabólico No Clasificado (Otros)
63513,10215,9. Reguladores Metabólicos
34898,10214,Metabólico No Clasificado (Otros)
7280,10213,Metabólico No Clasificado (Otros)
60166,10212,5. Isomerasas
61263,10212,5. Isomerasas
65998,10211,Metabólico No Clasificado (Otros)
66177,10211,Metabólico No Clasificado (Otros)
66411,10211,Metabólico No Clasificado (Otros)
67048,10211,Metabólico No Clasificado (Otros)
67263,10211,Metabólico No Clasificado (Otros)
66825,10211,Metabólico No Clasificado (Otros)
22464,10211,Metabólico No Clasificado (Otros)
66624,10211,Metabólico No Clasificado (Otros)
31969,10210,2. Transferasas
26617,1021,2. Transferasas
28054,1021,2. Transferasas
55569,10209,Metabólico No Clasificado (Otros)
46330,10208,Metabólico No Clasificado (Otros)
22508,102060414,No Metabólico / No en KEGG
41816,10205,Metabólico No Clasificado (Otros)
53532,10204,Metabólico No Clasificado (Otros)
8866,10203,Metabólico No Clasificado (Otros)
48090,10202,Metabólico No Clasificado (Otros)
12653,10201,2. Transferasas
54264,10200,Metabólico No Clasificado (Otros)
27020,1020,2. Transferasas
51678,102,3. Hidrolasas
6746,10199,Metabólico No Clasificado (Otros)
45010,10198,Metabólico No Clasificado (Otros)
3419,101978719,No Metabólico / No en KEGG
55593,10197,Metabólico No Clasificado (Otros)
39777,10196,2. Transferasas
48931,101954278,Metabólico No Clasificado (Otros)
1064,101954276,Metabólico No Clasificado (Otros)
48141,101954275,Metabólico No Clasificado (Otros)
3079,101954273,Metabólico No Clasificado (Otros)
1113,101954272,Metabólico No Clasificado (Otros)
58988,101954271,Metabólico No Clasificado (Otros)
3095,101954269,Metabólico No Clasificado (Otros)
3088,101954267,Metabólico No Clasificado (Otros)
1119,101954266,Metabólico No Clasificado (Otros)
49108,101954204,No Metabólico / No en KEGG
14498,10195,2. Transferasas
13322,10195,2. Transferasas
58215,10194,9. Reguladores Metabólicos
29770,101937451,No Metabólico / No en KEGG
46690,101930748,No Metabólico / No en KEGG
28509,101930149,No Metabólico / No en KEGG
24188,101930081,No Metabólico / No en KEGG
16471,101930028,No Metabólico / No en KEGG
45833,10193,2. Transferasas
44532,10193,2. Transferasas
2169,101929983,Metabólico No Clasificado (Otros)
10963,101929963,No Metabólico / No en KEGG
6106,101929902,No Metabólico / No en KEGG
30641,101929881,No Metabólico / No en KEGG
53693,101929819,No Metabólico / No en KEGG
21597,101929770,No Metabólico / No en KEGG
13417,101929769,No Metabólico / No en KEGG
56578,101929767,No Metabólico / No en KEGG
51074,101929765,No Metabólico / No en KEGG
52549,101929765,No Metabólico / No en KEGG
16141,101929762,No Metabólico / No en KEGG
10300,101929752,No Metabólico / No en KEGG
62409,101929746,No Metabólico / No en KEGG
52011,101929743,No Metabólico / No en KEGG
25479,101929736,No Metabólico / No en KEGG
27383,101929736,No Metabólico / No en KEGG
1781,101929730,No Metabólico / No en KEGG
18300,101929719,No Metabólico / No en KEGG
49814,101929718,No Metabólico / No en KEGG
48823,101929718,No Metabólico / No en KEGG
18054,101929710,No Metabólico / No en KEGG
62334,101929707,No Metabólico / No en KEGG
57634,101929693,No Metabólico / No en KEGG
50970,101929690,No Metabólico / No en KEGG
52499,101929690,No Metabólico / No en KEGG
37192,101929684,No Metabólico / No en KEGG
62327,101929663,No Metabólico / No en KEGG
37191,101929662,No Metabólico / No en KEGG
38737,101929662,No Metabólico / No en KEGG
47320,101929657,No Metabólico / No en KEGG
2566,101929651,No Metabólico / No en KEGG
7291,101929633,No Metabólico / No en KEGG
567,101929626,No Metabólico / No en KEGG
38037,101929624,No Metabólico / No en KEGG
28670,101929622,No Metabólico / No en KEGG
16771,101929621,No Metabólico / No en KEGG
33396,101929620,No Metabólico / No en KEGG
31953,101929602,No Metabólico / No en KEGG
62322,101929591,No Metabólico / No en KEGG
38030,101929590,No Metabólico / No en KEGG
32811,101929582,No Metabólico / No en KEGG
32810,101929582,No Metabólico / No en KEGG
31108,101929582,No Metabólico / No en KEGG
16092,101929577,No Metabólico / No en KEGG
17301,101929577,No Metabólico / No en KEGG
47975,101929572,No Metabólico / No en KEGG
31939,101929563,No Metabólico / No en KEGG
33383,101929563,No Metabólico / No en KEGG
7839,101929551,No Metabólico / No en KEGG
30642,101929550,No Metabólico / No en KEGG
64620,101929539,No Metabólico / No en KEGG
41910,101929538,No Metabólico / No en KEGG
28787,101929488,No Metabólico / No en KEGG
52478,101929478,No Metabólico / No en KEGG
50925,101929478,No Metabólico / No en KEGG
42413,101929473,No Metabólico / No en KEGG
40681,101929473,No Metabólico / No en KEGG
18745,101929472,No Metabólico / No en KEGG
29471,101929470,No Metabólico / No en KEGG
23256,101929460,No Metabólico / No en KEGG
52476,101929457,No Metabólico / No en KEGG
7836,101929452,No Metabólico / No en KEGG
51875,101929439,No Metabólico / No en KEGG
52815,101929439,No Metabólico / No en KEGG
20038,101929423,No Metabólico / No en KEGG
18028,101929423,No Metabólico / No en KEGG
22150,101929420,No Metabólico / No en KEGG
62257,101929413,No Metabólico / No en KEGG
31052,101929407,No Metabólico / No en KEGG
32776,101929407,No Metabólico / No en KEGG
30624,101929402,No Metabólico / No en KEGG
29463,101929402,No Metabólico / No en KEGG
37776,101929397,No Metabólico / No en KEGG
7831,101929390,No Metabólico / No en KEGG
10258,101929390,No Metabólico / No en KEGG
18021,101929380,No Metabólico / No en KEGG
47697,101929344,No Metabólico / No en KEGG
13624,101929335,No Metabólico / No en KEGG
11701,101929335,No Metabólico / No en KEGG
63042,101929329,No Metabólico / No en KEGG
62248,101929329,No Metabólico / No en KEGG
37088,101929328,No Metabólico / No en KEGG
38700,101929328,No Metabólico / No en KEGG
37086,101929328,No Metabólico / No en KEGG
37087,101929328,No Metabólico / No en KEGG
37089,101929310,No Metabólico / No en KEGG
1615,101929305,No Metabólico / No en KEGG
4855,101929305,No Metabólico / No en KEGG
24121,101929297,No Metabólico / No en KEGG
22138,101929297,No Metabólico / No en KEGG
29338,101929269,No Metabólico / No en KEGG
30578,101929269,No Metabólico / No en KEGG
30265,101929268,No Metabólico / No en KEGG
28742,101929268,No Metabólico / No en KEGG
62240,101929265,No Metabólico / No en KEGG
32755,101929247,No Metabólico / No en KEGG
61715,101929244,No Metabólico / No en KEGG
62711,101929244,No Metabólico / No en KEGG
24898,101929239,No Metabólico / No en KEGG
23218,101929239,No Metabólico / No en KEGG
41847,101929227,No Metabólico / No en KEGG
40406,101929222,No Metabólico / No en KEGG
42290,101929222,No Metabólico / No en KEGG
46394,101929212,No Metabólico / No en KEGG
1590,101929184,No Metabólico / No en KEGG
40390,101929174,No Metabólico / No en KEGG
12333,101929152,No Metabólico / No en KEGG
36427,101929148,No Metabólico / No en KEGG
36315,101929148,No Metabólico / No en KEGG
38684,101929145,No Metabólico / No en KEGG
37059,101929145,No Metabólico / No en KEGG
12319,101929130,No Metabólico / No en KEGG
28466,101929128,No Metabólico / No en KEGG
61311,101929124,No Metabólico / No en KEGG
47653,101929121,No Metabólico / No en KEGG
32552,101929116,No Metabólico / No en KEGG
33746,101929116,No Metabólico / No en KEGG
43773,101929110,No Metabólico / No en KEGG
45481,101929110,No Metabólico / No en KEGG
20630,101929109,No Metabólico / No en KEGG
19061,101929109,No Metabólico / No en KEGG
13346,101929106,No Metabólico / No en KEGG
1563,101929093,No Metabólico / No en KEGG
3555,101929093,No Metabólico / No en KEGG
25370,101929086,No Metabólico / No en KEGG
17951,101929082,No Metabólico / No en KEGG
17621,101929081,No Metabólico / No en KEGG
2136,101929074,No Metabólico / No en KEGG
5168,101929074,No Metabólico / No en KEGG
39063,101929073,No Metabólico / No en KEGG
14803,101929071,No Metabólico / No en KEGG
16554,101929071,No Metabólico / No en KEGG
36777,101929052,No Metabólico / No en KEGG
38495,101929025,No Metabólico / No en KEGG
61668,101929010,No Metabólico / No en KEGG
62683,101929010,No Metabólico / No en KEGG
